,نوع العقار,المدينة,الحي,الواجهة,عدد الغرف,عدد الصالات,عدد الحمامات,عرض الشارع,المساحة,درج صالة,مطبخ,غرفة خادمة,غرفة سائق,ملحق,حوش,مسبح,قبو,مدخل سيارة,مصعد,السعر الاجمالي
1060,فيلا,الرياض,حي الحمراء,شرقية,7+,3,5+,-1.0,1237.0,True,True,True,True,True,True,False,False,True,False,6686880
1063,فيلا,الرياض,حي الجنادرية,غربية,7+,3,5+,-1.0,312.0,False,False,False,False,False,False,False,False,True,False,1450000
1064,فيلا,الرياض,حي الجنادرية,شمالية,4,5,5+,-1.0,300.0,True,True,True,False,True,True,False,False,True,True,2350000
1065,فيلا,الرياض,حي الاندلس,شمالية,5,4,4,-1.0,375.0,False,True,True,True,True,True,False,False,True,False,1900000
1066,فيلا,الرياض,الرياض,شمالية,4,2,3,-1.0,268.0,True,False,False,False,False,False,False,False,False,False,1250000
1067,فيلا,الرياض,حي الروابي,جنوبية,7+,3,5+,-1.0,780.0,True,True,True,True,True,True,False,False,True,False,4000000
1069,فيلا,الرياض,حي اليرموك,غربية,4,1,3,-1.0,312.0,False,False,False,False,False,False,False,False,True,False,1100000
1070,فيلا,الرياض,حي اليرموك,جنوبية,4,2,4,-1.0,200.0,True,True,True,False,True,True,False,False,True,False,1800000
1071,فيلا,الرياض,حي الرمال,شمالية,4,2,5+,-1.0,320.0,True,False,True,True,False,True,False,False,True,False,1700000
1072,فيلا,الرياض,حي الرمال,جنوبية,3,2,5+,-1.0,292.0,True,True,True,True,True,True,False,False,True,False,1175000
1073,فيلا,الرياض,حي الصفا,جنوبية غربية,5,2,4,-1.0,400.0,False,True,False,False,True,True,False,False,True,False,1100000
1076,فيلا,الرياض,حي المونسية,شمالية غربية,4,1,5+,-1.0,312.0,True,False,False,False,False,False,False,False,False,False,2100000
1077,فيلا,الرياض,حي الفيحاء,شرقية,4,3,5+,-1.0,390.0,False,True,False,False,True,True,False,False,True,False,2200000
1079,فيلا,الرياض,حي المونسية,غربية,6,2,4,-1.0,300.0,True,False,False,False,True,True,False,False,True,False,2000000
1080,فيلا,الرياض,حي المونسية,جنوبية,7+,7+,5+,-1.0,562.0,True,True,True,False,False,True,False,False,True,False,3075000
1082,فيلا,الرياض,حي المونسية,غربية,5,2,4,-1.0,250.0,True,True,True,False,True,True,False,False,True,True,1900000
1084,فيلا,الرياض,حي النهضة,شرقية,5,3,4,-1.0,360.0,False,True,True,True,True,True,False,False,True,False,2000000
1085,فيلا,الرياض,حي الازدهار,جنوبية شرقية,7+,5,5+,-1.0,720.0,True,True,True,True,True,True,False,True,True,False,3900000
1087,فيلا,الرياض,حي النسيم الغربي,شرقية,4,1,3,-1.0,450.0,False,False,False,False,False,True,False,False,True,False,1500000
1088,فيلا,الرياض,حي الاندلس,شرقية,5,1,5+,-1.0,632.0,False,True,True,False,True,True,False,False,True,False,2400000
1089,فيلا,الرياض,حي القدس,جنوبية,5,2,5+,-1.0,435.0,False,True,True,False,True,True,False,False,True,False,2500000
